Date,Product_ID,SKU_No,Required_Qty,Available_Stock,Station,Status
16-02-2018,M003,SK0020,58,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0021,173,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0023,58,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0024,173,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0026,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0027,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0028,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0029,115,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-02-2018,M003,SK0030,115,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-02-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-02-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0012,58,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0013,58,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0014,174,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0015,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0016,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0017,58,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0020,58,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0021,174,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0023,58,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0024,174,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0026,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0027,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0028,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0029,116,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-02-2018,M003,SK0030,116,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0029,115,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-02-2018,M003,SK0030,115,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-02-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0012,58,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0013,58,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0014,174,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0015,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0016,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0017,58,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0020,58,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0021,174,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0023,58,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0024,174,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0026,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0027,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0028,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0029,116,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-02-2018,M003,SK0030,116,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0029,115,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-02-2018,M003,SK0030,115,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-02-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-02-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0012,58,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0013,58,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0014,175,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0015,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0016,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0017,58,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0020,58,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0021,175,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0023,58,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0024,175,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0026,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0027,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0028,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0029,116,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-02-2018,M003,SK0030,116,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0029,115,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-02-2018,M003,SK0030,115,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0029,115,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
28-02-2018,M003,SK0030,115,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0012,58,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0013,58,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0014,174,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0015,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0016,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0017,58,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0020,58,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0021,174,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0023,58,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0024,174,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0026,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0027,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0028,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0029,116,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-03-2018,M003,SK0030,116,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0029,115,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-03-2018,M003,SK0030,115,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-03-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-03-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0012,58,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0013,58,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0014,174,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0015,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0016,58,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0017,58,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0020,58,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0021,174,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0023,58,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0024,174,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0026,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0027,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0028,58,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0029,116,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-03-2018,M003,SK0030,116,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0014,172,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0021,172,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0024,172,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0027,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0028,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0029,114,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-03-2018,M003,SK0030,114,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0012,57,30,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0013,57,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0014,171,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0015,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0016,57,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0017,57,50,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0020,57,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0021,171,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0023,57,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0024,171,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
07-03-2018,M003,SK0026,57,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
